Status,Time,Card_Type,City,Amount,ID,Amount_Type,Hour
Fail,2025-09-14 07:08:00,Master Card,Tehran,0.0,40,Zero_Amount,7
Fail,2025-09-24 07:08:00,Master Card,Tehran,100.5,89,Payment,7
Fail,2025-09-30 16:40:00,Amex,Tabriz,1463119.0,17,Payment,16
Fail,2025-09-18 02:54:00,Master Card,Karaj,1578078.0,29,Payment,2
Fail,2025-09-04 02:37:00,Amex,Karaj,914465.0,50,Payment,2
Success,2025-09-18 19:29:00,Visa,Tehran,0.0,76,Zero_Amount,19
Fail,2025-09-30 21:23:00,Visa,Tabriz,583952.0,96,Payment,21
Success,2025-09-05 17:07:00,Amex,Shiraz,914465.0,49,Payment,17
Fail,2025-09-25 21:10:00,Amex,Tabriz,1305967.0,73,Payment,21
Success,2025-09-16 07:32:00,Unknown,Shiraz,177050.0,61,Payment,7
Success,2025-09-01 16:40:00,Unknown,Tehran,123456.0,83,Payment,16
Fail,2025-09-21 11:11:00,Amex,Tehran,0.0,46,Zero_Amount,11
Success,2025-09-14 11:11:00,Visa,Tehran,177050.0,46,Payment,11
Success,2025-09-15 08:59:00,Visa,Karaj,0.0,17,Zero_Amount,8
Success,2025-09-09 19:51:00,Master Card,Ahvaz,200000.0,66,Payment,19
Success,2025-09-15 12:34:00,Visa,Karaj,1.0,5,Payment,12
Success,2025-09-17 17:07:00,Visa,Ahvaz,120000.0,54,Payment,17
Success,2025-09-25 23:59:00,Visa,Unknown,123456.0,16,Payment,23
Success,2025-09-24 04:40:00,Amex,Ahvaz,100000.0,81,Payment,4
Success,2025-09-04 12:12:00,Amex,Isfahan,1387769.0,92,Payment,12
Fail,2025-09-12 06:06:00,Discover,Shiraz,914465.0,7,Payment,6
Success,2025-09-27 23:59:00,Visa,Isfahan,0.0,8,Zero_Amount,23
Success,2025-09-26 21:23:00,Master Card,Tehran,-1.0,72,Refund,21
Success,2025-09-05 11:11:00,Unknown,Tehran,471227.0,88,Payment,11
Success,2025-09-29 01:51:00,Visa,Qom,0.0,97,Zero_Amount,1
Fail,2025-09-05 07:08:00,Visa,Ahvaz,0.0,82,Zero_Amount,7
Fail,2025-09-11 11:11:00,Amex,Tehran,976246.0,38,Payment,11
Success,2025-09-28 10:48:00,Visa,Tabriz,900000.0,54,Payment,10
Fail,2025-09-06 21:10:00,Visa,Qom,200000.0,76,Payment,21
Fail,2025-09-07 06:30:00,Master Card,Mashhad,343679.0,15,Payment,6
Success,2025-09-24 02:30:00,Master Card,Ahvaz,-999999.0,93,Refund,2
Fail,2025-09-14 16:16:00,Visa,Isfahan,100.5,50,Payment,16
Success,2025-09-24 10:48:00,Visa,Karaj,0.0,56,Zero_Amount,10
Success,2025-09-11 10:48:00,Amex,Isfahan,471227.0,96,Payment,10
Success,2025-09-30 07:07:00,Visa,Tehran,1502601.0,9,Payment,7
Success,2025-09-13 19:19:00,Amex,Tehran,1472823.0,8,Payment,19
Success,2025-09-02 11:11:00,Visa,Tehran,100.5,19,Payment,11
Fail,2025-09-25 11:11:00,Visa,Tehran,100.5,51,Payment,11
Fail,2025-09-07 11:11:00,Master Card,Mashhad,1000.0,72,Payment,11
Fail,2025-09-20 04:40:00,Visa,Shiraz,1578078.0,99,Payment,4
Success,2025-09-04 14:30:00,Visa,Tehran,-999999.0,57,Refund,14
Success,2025-09-27 05:56:00,Visa,Shiraz,914282.0,68,Payment,5
Success,2025-09-08 19:40:00,Visa,Qom,585954.0,31,Payment,19
Fail,2025-09-20 04:04:00,Visa,Tehran,585954.0,3,Payment,4
Success,2025-09-29 23:17:00,Unknown,Isfahan,-999999.0,100,Refund,23
Success,2025-09-22 07:32:00,Master Card,Ahvaz,585954.0,83,Payment,7
Fail,2025-09-21 11:11:00,Visa,Tehran,1.0,43,Payment,11
Fail,2025-09-19 14:11:00,Visa,Tehran,-5000.0,29,Refund,14
Fail,2025-09-13 07:07:00,Visa,Unknown,50200.0,10,Payment,7
Fail,2025-09-14 08:59:00,Discover,Karaj,63489.0,12,Payment,8
Fail,2025-09-10 19:51:00,Amex,Mashhad,976246.0,46,Payment,19
Fail,2025-09-11 11:11:00,Master Card,Shiraz,205000.0,30,Payment,11
Fail,2025-09-02 11:11:00,Visa,Karaj,471227.0,95,Payment,11
Success,2025-09-25 08:08:00,Discover,Karaj,650000.0,82,Payment,8
Fail,2025-09-26 16:16:00,Visa,Tabriz,1463119.0,89,Payment,16
Success,2025-09-09 05:23:00,Visa,Mashhad,583952.0,32,Payment,5
Fail,2025-09-17 00:00:00,Master Card,Shiraz,412308.0,73,Payment,0
Fail,2025-09-26 03:27:00,Master Card,Tehran,250000.0,47,Payment,3
Success,2025-09-03 17:17:00,Visa,Tehran,1782689.0,89,Payment,17
Success,2025-09-24 05:56:00,Amex,Isfahan,-5000.0,63,Refund,5
Fail,2025-09-06 11:11:00,Amex,Isfahan,9999999999.0,26,Payment,11
Fail,2025-09-05 06:06:00,Visa,Tehran,177050.0,3,Payment,6
Success,2025-09-05 07:08:00,Discover,Tehran,-5000.0,23,Refund,7
Success,2025-09-22 23:59:00,Visa,Tehran,0.0,75,Zero_Amount,23
Success,2025-09-15 09:09:00,Master Card,Karaj,200000.0,74,Payment,9
Success,2025-09-23 23:59:00,Discover,Isfahan,976246.0,50,Payment,23
Fail,2025-09-17 05:23:00,Discover,Ahvaz,-5000.0,36,Refund,5
Success,2025-09-09 03:27:00,Master Card,Tehran,583952.0,13,Payment,3
Fail,2025-09-03 15:45:00,Unknown,Isfahan,412308.0,29,Payment,15
Success,2025-09-20 23:17:00,Master Card,Tabriz,1427657.0,38,Payment,23
Success,2025-09-26 03:27:00,Amex,Karaj,1000.0,77,Payment,3
Fail,2025-09-17 21:21:00,Visa,Tabriz,471227.0,91,Payment,21
Fail,2025-09-29 21:21:00,Visa,Mashhad,343679.0,84,Payment,21
Fail,2025-09-27 05:56:00,Master Card,Karaj,9999999999.0,5,Payment,5
Fail,2025-09-10 17:07:00,Master Card,Tehran,9999999999.0,20,Payment,17
Fail,2025-09-03 00:00:00,Master Card,Karaj,0.0,78,Zero_Amount,0
Fail,2025-09-18 11:11:00,Visa,Isfahan,419089.0,14,Payment,11
Fail,2025-09-18 19:51:00,Visa,Qom,1158713.0,8,Payment,19
Success,2025-09-30 18:45:00,Discover,Karaj,123456.0,48,Payment,18
Fail,2025-09-17 01:51:00,Unknown,Tehran,1578078.0,13,Payment,1
Fail,2025-09-24 10:48:00,Master Card,Tehran,-5000.0,24,Refund,10
Fail,2025-09-03 13:10:00,Discover,Tehran,-5000.0,79,Refund,13
Fail,2025-09-03 02:54:00,Discover,Karaj,0.0,65,Zero_Amount,2
Fail,2025-09-06 08:08:00,Visa,Tehran,0.0,87,Zero_Amount,8
Success,2025-09-13 03:27:00,Master Card,Ahvaz,0.0,34,Zero_Amount,3
Fail,2025-09-24 19:51:00,Visa,Karaj,976246.0,51,Payment,19
Success,2025-09-29 17:07:00,Visa,Tehran,-999999.0,3,Refund,17
Success,2025-09-15 17:07:00,Master Card,Tehran,-5000.0,91,Refund,17
Fail,2025-09-25 05:23:00,Visa,Mashhad,1578078.0,78,Payment,5
Fail,2025-09-09 14:30:00,Master Card,Shiraz,177050.0,58,Payment,14
Fail,2025-09-04 08:59:00,Master Card,Tehran,333333.0,72,Payment,8
Fail,2025-09-14 19:19:00,Visa,Qom,1768588.0,55,Payment,19
Fail,2025-09-05 05:23:00,Master Card,Mashhad,177050.0,80,Payment,5
Success,2025-09-02 14:55:00,Visa,Tehran,120000.0,42,Payment,14
Fail,2025-09-11 19:51:00,Master Card,Tehran,205000.0,21,Payment,19
Fail,2025-09-09 14:11:00,Amex,Ahvaz,-999999.0,10,Refund,14
Fail,2025-09-24 08:08:00,Master Card,Tehran,583952.0,57,Payment,8
Success,2025-09-03 10:48:00,Master Card,Isfahan,555555.0,25,Payment,10
Success,2025-09-27 17:17:00,Visa,Karaj,200000.0,56,Payment,17
Fail,2025-09-28 21:23:00,Visa,Tehran,0.0,38,Zero_Amount,21
Fail,2025-09-29 02:30:00,Visa,Tabriz,9999999999.0,87,Payment,2
Fail,2025-09-09 04:04:00,Master Card,Tehran,0.0,61,Zero_Amount,4
Fail,2025-09-03 16:40:00,Master Card,Tehran,9999999999.0,47,Payment,16
Success,2025-09-25 08:59:00,Amex,Tehran,177050.0,54,Payment,8
Success,2025-09-02 11:11:00,Visa,Qom,976246.0,46,Payment,11
Fail,2025-09-12 21:23:00,Discover,Tehran,177050.0,68,Payment,21
Success,2025-09-10 04:15:00,Master Card,Karaj,1427657.0,4,Payment,4
Fail,2025-09-09 07:32:00,Master Card,Tehran,419089.0,95,Payment,7
Success,2025-09-15 04:40:00,Discover,Ahvaz,120000.0,66,Payment,4
Fail,2025-09-08 12:12:00,Discover,Isfahan,419089.0,94,Payment,12
Success,2025-09-25 23:59:00,Visa,Tehran,177050.0,43,Payment,23
Success,2025-09-05 12:44:00,Visa,Isfahan,900000.0,62,Payment,12
Fail,2025-09-11 23:59:00,Visa,Isfahan,0.0,85,Zero_Amount,23
Success,2025-09-27 23:59:00,Master Card,Mashhad,9999999999.0,85,Payment,23
Success,2025-09-02 01:51:00,Visa,Karaj,100.5,85,Payment,1
Success,2025-09-24 08:59:00,Visa,Tehran,-1.0,4,Refund,8
Success,2025-09-28 13:10:00,Visa,Isfahan,1472823.0,65,Payment,13
Fail,2025-09-15 05:56:00,Discover,Mashhad,1387769.0,62,Payment,5
Fail,2025-09-06 13:13:00,Amex,Tehran,-999999.0,91,Refund,13
Fail,2025-09-08 14:02:00,Amex,Tehran,-999999.0,2,Refund,14
Fail,2025-09-27 21:10:00,Discover,Ahvaz,583952.0,9,Payment,21
Success,2025-09-05 19:51:00,Master Card,Mashhad,583952.0,57,Payment,19
Success,2025-09-16 14:55:00,Visa,Isfahan,1883871.0,45,Payment,14
Success,2025-09-26 00:00:00,Visa,Mashhad,0.0,18,Zero_Amount,0
Success,2025-09-18 03:00:00,Master Card,Isfahan,1578078.0,48,Payment,3
Success,2025-09-06 12:12:00,Discover,Ahvaz,412308.0,42,Payment,12
Fail,2025-09-05 09:09:00,Master Card,Tehran,-999999.0,41,Refund,9
Success,2025-09-28 23:59:00,Master Card,Mashhad,850000.0,75,Payment,23
Fail,2025-09-16 03:27:00,Visa,Karaj,471227.0,90,Payment,3
Success,2025-09-13 20:20:00,Visa,Karaj,471227.0,91,Payment,20
Fail,2025-09-28 11:11:00,Visa,Tabriz,50200.0,58,Payment,11
Success,2025-09-05 23:59:00,Master Card,Qom,545116.0,42,Payment,23
Fail,2025-09-13 12:34:00,Master Card,Shiraz,774681.0,35,Payment,12
Success,2025-09-17 04:15:00,Amex,Tehran,1463119.0,38,Payment,4
Fail,2025-09-18 01:01:00,Master Card,Isfahan,9999999999.0,67,Payment,1
Fail,2025-09-08 14:02:00,Discover,Unknown,250000.0,41,Payment,14
Fail,2025-09-13 11:11:00,Discover,Shiraz,450000.0,100,Payment,11
Success,2025-09-30 04:40:00,Discover,Isfahan,583952.0,50,Payment,4
Success,2025-09-29 11:11:00,Amex,Tabriz,583952.0,87,Payment,11
Success,2025-09-19 05:23:00,Visa,Tabriz,1782689.0,72,Payment,5
Fail,2025-09-26 20:20:00,Visa,Isfahan,0.0,79,Zero_Amount,20
Success,2025-09-03 02:54:00,Amex,Tehran,583952.0,45,Payment,2
Success,2025-09-24 09:45:00,Discover,Tehran,250000.0,71,Payment,9
Fail,2025-09-08 03:00:00,Master Card,Isfahan,0.0,19,Zero_Amount,3
Success,2025-09-02 03:00:00,Visa,Shiraz,5000.0,17,Payment,3
Success,2025-09-08 07:07:00,Visa,Tehran,850000.0,65,Payment,7
Fail,2025-09-27 04:40:00,Visa,Tehran,177050.0,94,Payment,4
Fail,2025-09-13 07:32:00,Master Card,Tehran,1782689.0,77,Payment,7
Fail,2025-09-13 07:07:00,Amex,Tabriz,900000.0,56,Payment,7
Success,2025-09-01 10:48:00,Visa,Tehran,100.5,94,Payment,10
Success,2025-09-06 02:37:00,Unknown,Qom,1463119.0,41,Payment,2
Fail,2025-09-24 08:08:00,Amex,Mashhad,1463119.0,42,Payment,8
Fail,2025-09-19 09:45:00,Master Card,Tabriz,0.0,6,Zero_Amount,9
Fail,2025-09-16 09:09:00,Discover,Karaj,1387769.0,69,Payment,9
Success,2025-09-08 03:00:00,Visa,Mashhad,1.0,99,Payment,3
Success,2025-09-28 15:45:00,Discover,Tehran,1463119.0,75,Payment,15
Fail,2025-09-01 02:20:00,Discover,Tabriz,419089.0,73,Payment,2
Fail,2025-09-27 13:13:00,Unknown,Tehran,-999999.0,40,Refund,13
Fail,2025-09-27 18:00:00,Visa,Tehran,100.5,41,Payment,18
Success,2025-09-16 22:27:00,Master Card,Tabriz,-5000.0,9,Refund,22
Success,2025-09-09 07:08:00,Master Card,Tehran,177050.0,8,Payment,7
Success,2025-09-13 20:33:00,Visa,Mashhad,123456.0,44,Payment,20
Fail,2025-09-11 09:45:00,Master Card,Mashhad,1578078.0,58,Payment,9
Success,2025-09-13 07:07:00,Master Card,Isfahan,1000.0,67,Payment,7
Success,2025-09-25 12:12:00,Visa,Mashhad,123456.0,13,Payment,12
Success,2025-09-21 12:34:00,Master Card,Tabriz,0.0,19,Zero_Amount,12
Fail,2025-09-10 14:55:00,Master Card,Tehran,-999999.0,99,Refund,14
Success,2025-09-04 05:23:00,Visa,Qom,0.0,97,Zero_Amount,5
Fail,2025-09-27 19:51:00,Visa,Tehran,555555.0,49,Payment,19
Fail,2025-09-06 12:44:00,Master Card,Tehran,1472823.0,80,Payment,12
Fail,2025-09-28 03:27:00,Master Card,Karaj,343679.0,82,Payment,3
Fail,2025-09-07 23:17:00,Visa,Isfahan,555555.0,78,Payment,23
Success,2025-09-05 17:07:00,Master Card,Tabriz,-5000.0,30,Refund,17
Fail,2025-09-11 22:27:00,Visa,Tehran,343679.0,66,Payment,22
Success,2025-09-13 23:59:00,Discover,Mashhad,0.0,77,Zero_Amount,23
Success,2025-09-26 02:24:00,Master Card,Qom,1387769.0,92,Payment,2
Success,2025-09-25 14:30:00,Visa,Isfahan,1883871.0,59,Payment,14
Fail,2025-09-19 08:59:00,Visa,Tehran,9999999999.0,53,Payment,8
Fail,2025-09-23 11:11:00,Amex,Qom,583952.0,52,Payment,11
Fail,2025-09-10 20:20:00,Master Card,Isfahan,1768588.0,81,Payment,20
Success,2025-09-10 02:37:00,Master Card,Tehran,-999999.0,31,Refund,2
Fail,2025-09-11 14:11:00,Master Card,Qom,1472823.0,15,Payment,14
Fail,2025-09-21 04:04:00,Master Card,Tehran,471227.0,20,Payment,4
Success,2025-09-30 04:40:00,Visa,Tabriz,250000.0,5,Payment,4
Success,2025-09-07 19:40:00,Master Card,Ahvaz,419089.0,7,Payment,19
Success,2025-09-18 21:23:00,Visa,Tehran,177050.0,18,Payment,21
Success,2025-09-04 19:51:00,Visa,Shiraz,1768588.0,56,Payment,19
Success,2025-09-02 02:30:00,Visa,Tehran,1472823.0,75,Payment,2
Success,2025-09-14 04:15:00,Visa,Tehran,200000.0,97,Payment,4
Success,2025-09-13 19:29:00,Master Card,Isfahan,177050.0,92,Payment,19
Fail,2025-09-29 16:16:00,Master Card,Qom,1387769.0,91,Payment,16
Fail,2025-09-12 12:12:00,Master Card,Mashhad,177050.0,45,Payment,12
Fail,2025-09-07 00:00:00,Master Card,Shiraz,-5000.0,28,Refund,0
Fail,2025-09-02 12:44:00,Visa,Isfahan,452545.0,50,Payment,12
Success,2025-09-13 02:37:00,Unknown,Tehran,123456.0,2,Payment,2
Fail,2025-09-14 18:00:00,Master Card,Tehran,1883871.0,84,Payment,18
Fail,2025-09-27 19:51:00,Master Card,Karaj,100.5,68,Payment,19
Fail,2025-09-17 02:24:00,Master Card,Tabriz,914465.0,77,Payment,2
Fail,2025-09-09 02:24:00,Visa,Karaj,545116.0,24,Payment,2
Success,2025-09-17 00:00:00,Visa,Karaj,-5000.0,48,Refund,0
Success,2025-09-08 08:59:00,Visa,Tehran,443463.0,45,Payment,8
Fail,2025-09-02 21:21:00,Discover,Tehran,100.5,94,Payment,21
Success,2025-09-28 06:30:00,Discover,Tabriz,343679.0,58,Payment,6
Success,2025-09-24 02:20:00,Visa,Qom,100.5,36,Payment,2
Fail,2025-09-13 02:30:00,Visa,Karaj,-999999.0,2,Refund,2
Fail,2025-09-03 11:11:00,Master Card,Tehran,585954.0,18,Payment,11
Success,2025-09-16 19:19:00,Amex,Tabriz,1768588.0,49,Payment,19
Success,2025-09-06 20:20:00,Visa,Isfahan,-999999.0,8,Refund,20
Fail,2025-09-19 02:24:00,Discover,Tehran,5000.0,58,Payment,2
Fail,2025-09-30 11:11:00,Visa,Qom,976246.0,15,Payment,11
Fail,2025-09-07 09:00:00,Master Card,Mashhad,9999999999.0,17,Payment,9
Fail,2025-09-10 06:06:00,Unknown,Tabriz,1472823.0,23,Payment,6
Fail,2025-09-09 00:00:00,Visa,Mashhad,1387769.0,66,Payment,0
Success,2025-09-02 05:56:00,Discover,Isfahan,0.0,70,Zero_Amount,5
Fail,2025-09-28 21:23:00,Visa,Isfahan,177050.0,94,Payment,21
Success,2025-09-28 02:24:00,Amex,Tabriz,100.5,27,Payment,2
Fail,2025-09-15 19:29:00,Visa,Qom,300000.0,37,Payment,19
Fail,2025-09-30 22:27:00,Amex,Isfahan,1578078.0,49,Payment,22
Fail,2025-09-05 19:51:00,Master Card,Tehran,250000.0,64,Payment,19
Success,2025-09-29 21:10:00,Visa,Tehran,205000.0,34,Payment,21
Fail,2025-09-22 02:24:00,Unknown,Tehran,914465.0,18,Payment,2
Success,2025-09-04 21:21:00,Discover,Tehran,-5000.0,64,Refund,21
Fail,2025-09-20 16:16:00,Visa,Isfahan,914465.0,74,Payment,16
Success,2025-09-04 12:12:00,Visa,Tabriz,-999999.0,44,Refund,12
Fail,2025-09-18 20:33:00,Visa,Isfahan,419089.0,17,Payment,20
Fail,2025-09-04 18:45:00,Amex,Tabriz,9999999999.0,59,Payment,18
Fail,2025-09-27 11:11:00,Amex,Qom,63489.0,13,Payment,11
Fail,2025-09-17 11:11:00,Discover,Karaj,0.0,52,Zero_Amount,11
Success,2025-09-12 20:33:00,Visa,Mashhad,-5000.0,60,Refund,20
Success,2025-09-22 17:17:00,Visa,Tehran,9999999999.0,42,Payment,17
Success,2025-09-17 07:08:00,Amex,Tehran,200000.0,92,Payment,7
Fail,2025-09-10 03:00:00,Visa,Tabriz,774681.0,64,Payment,3
Success,2025-09-22 21:21:00,Master Card,Isfahan,1502601.0,66,Payment,21
Success,2025-09-01 12:12:00,Visa,Tehran,583952.0,34,Payment,12
Fail,2025-09-22 19:51:00,Master Card,Tabriz,1578078.0,96,Payment,19
Fail,2025-09-26 18:45:00,Master Card,Tehran,471227.0,88,Payment,18
Success,2025-09-24 14:30:00,Amex,Tehran,1000.0,71,Payment,14
Success,2025-09-27 20:33:00,Discover,Tehran,200000.0,64,Payment,20
Success,2025-09-18 14:11:00,Master Card,Tehran,250000.0,33,Payment,14
Success,2025-09-18 06:06:00,Master Card,Karaj,471227.0,12,Payment,6
Fail,2025-09-14 21:10:00,Master Card,Tehran,200000.0,76,Payment,21
Success,2025-09-15 21:10:00,Amex,Tehran,914282.0,19,Payment,21
Fail,2025-09-29 14:02:00,Visa,Tehran,412308.0,9,Payment,14
Success,2025-09-12 07:08:00,Amex,Tehran,250000.0,74,Payment,7
Fail,2025-09-04 01:01:00,Amex,Tehran,63489.0,17,Payment,1
Fail,2025-09-27 09:00:00,Master Card,Tabriz,914282.0,50,Payment,9
Fail,2025-09-03 06:06:00,Master Card,Karaj,120000.0,39,Payment,6
Fail,2025-09-20 10:05:00,Visa,Tabriz,585954.0,41,Payment,10
Fail,2025-09-29 05:56:00,Visa,Tabriz,-5000.0,10,Refund,5
Fail,2025-09-12 02:37:00,Discover,Shiraz,1000.0,12,Payment,2
Fail,2025-09-07 02:24:00,Visa,Tehran,-5000.0,79,Refund,2
Fail,2025-09-29 00:00:00,Visa,Isfahan,333333.0,96,Payment,0
Fail,2025-09-11 01:01:00,Master Card,Tabriz,419089.0,15,Payment,1
Fail,2025-09-01 13:10:00,Amex,Karaj,300000.0,28,Payment,13
Fail,2025-09-06 02:37:00,Amex,Mashhad,443463.0,4,Payment,2
Fail,2025-09-15 01:01:00,Visa,Shiraz,1883871.0,36,Payment,1
Fail,2025-09-15 19:40:00,Visa,Tehran,-5000.0,65,Refund,19
Fail,2025-09-19 12:44:00,Master Card,Tehran,12345.0,99,Payment,12
Fail,2025-09-11 07:08:00,Visa,Tabriz,1387769.0,47,Payment,7
Success,2025-09-26 13:13:00,Visa,Karaj,200000.0,81,Payment,13
Success,2025-09-23 08:59:00,Visa,Tehran,-5000.0,39,Refund,8
Success,2025-09-26 08:08:00,Amex,Mashhad,1578078.0,38,Payment,8
Fail,2025-09-02 22:27:00,Master Card,Mashhad,1050805.0,44,Payment,22
Fail,2025-09-14 02:37:00,Discover,Tehran,100000.0,51,Payment,2
Success,2025-09-02 03:27:00,Discover,Isfahan,343679.0,98,Payment,3
Fail,2025-09-29 20:33:00,Visa,Tehran,471227.0,85,Payment,20
Fail,2025-09-04 11:11:00,Master Card,Tehran,-999999.0,26,Refund,11
Success,2025-09-17 14:00:00,Visa,Tehran,-999999.0,36,Refund,14
Fail,2025-09-03 20:20:00,Master Card,Shiraz,0.0,69,Zero_Amount,20
Fail,2025-09-13 06:30:00,Visa,Isfahan,555555.0,98,Payment,6
Success,2025-09-09 07:08:00,Master Card,Qom,0.0,1,Zero_Amount,7
Success,2025-09-07 14:30:00,Visa,Tehran,300000.0,53,Payment,14
Fail,2025-09-15 02:20:00,Master Card,Tabriz,200000.0,6,Payment,2
Fail,2025-09-23 17:17:00,Visa,Tabriz,1.0,37,Payment,17
Fail,2025-09-29 11:11:00,Master Card,Isfahan,205000.0,2,Payment,11
Fail,2025-09-29 14:30:00,Unknown,Tehran,9999999999.0,69,Payment,14
Fail,2025-09-11 17:07:00,Visa,Isfahan,5000.0,91,Payment,17
Success,2025-09-20 02:37:00,Visa,Mashhad,-999999.0,41,Refund,2
Success,2025-09-02 02:24:00,Discover,Tehran,-5000.0,51,Refund,2
Fail,2025-09-15 12:34:00,Discover,Karaj,1768588.0,47,Payment,12
Fail,2025-09-14 14:00:00,Discover,Qom,1768588.0,13,Payment,14
Fail,2025-09-20 23:17:00,Amex,Isfahan,250000.0,76,Payment,23
Success,2025-09-22 21:21:00,Visa,Tehran,850000.0,69,Payment,21
Fail,2025-09-11 09:00:00,Discover,Tehran,-5000.0,66,Refund,9
Fail,2025-09-27 02:37:00,Discover,Shiraz,-5000.0,59,Refund,2
Fail,2025-09-03 04:04:00,Amex,Tehran,-5000.0,68,Refund,4
Fail,2025-09-17 02:30:00,Visa,Qom,1050805.0,59,Payment,2
Fail,2025-09-30 20:20:00,Master Card,Karaj,0.0,92,Zero_Amount,20
Success,2025-09-12 11:11:00,Master Card,Isfahan,250000.0,10,Payment,11
Fail,2025-09-24 11:11:00,Discover,Tehran,450000.0,13,Payment,11
Fail,2025-09-28 09:00:00,Visa,Unknown,1782689.0,2,Payment,9
Fail,2025-09-29 18:45:00,Visa,Tehran,914465.0,91,Payment,18
Success,2025-09-21 21:21:00,Visa,Tabriz,123456.0,15,Payment,21
Success,2025-09-15 21:23:00,Master Card,Tehran,205000.0,46,Payment,21
Fail,2025-09-16 12:12:00,Discover,Isfahan,774681.0,57,Payment,12
Success,2025-09-05 21:21:00,Visa,Tabriz,914465.0,10,Payment,21
Success,2025-09-27 12:12:00,Unknown,Qom,471227.0,22,Payment,12
Fail,2025-09-20 02:54:00,Amex,Unknown,1.0,90,Payment,2
Fail,2025-09-06 14:00:00,Visa,Tehran,50200.0,79,Payment,14
Success,2025-09-19 21:10:00,Master Card,Ahvaz,412308.0,77,Payment,21
Fail,2025-09-25 19:29:00,Discover,Tehran,976246.0,8,Payment,19
Success,2025-09-05 08:59:00,Discover,Tehran,1050805.0,21,Payment,8
Fail,2025-09-03 12:44:00,Visa,Shiraz,5000.0,85,Payment,12
Success,2025-09-27 02:30:00,Master Card,Tehran,1.0,22,Payment,2
Success,2025-09-01 02:37:00,Master Card,Tehran,-999999.0,98,Refund,2
Fail,2025-09-26 09:09:00,Discover,Isfahan,850000.0,45,Payment,9
Fail,2025-09-28 19:51:00,Unknown,Tehran,545116.0,92,Payment,19
Success,2025-09-06 06:06:00,Visa,Tehran,1578078.0,40,Payment,6
Success,2025-09-15 18:00:00,Visa,Tabriz,443463.0,22,Payment,18
Success,2025-09-02 09:00:00,Amex,Mashhad,976246.0,30,Payment,9
Fail,2025-09-29 11:11:00,Master Card,Tehran,120000.0,62,Payment,11
Fail,2025-09-03 02:30:00,Master Card,Qom,120000.0,73,Payment,2
Success,2025-09-17 08:08:00,Master Card,Tehran,-5000.0,45,Refund,8
Fail,2025-09-25 10:05:00,Visa,Tehran,9999999999.0,35,Payment,10
Success,2025-09-24 02:54:00,Visa,Mashhad,100.5,82,Payment,2
Success,2025-09-12 02:37:00,Unknown,Qom,177050.0,42,Payment,2
Success,2025-09-18 13:10:00,Visa,Tabriz,-1.0,5,Refund,13
Success,2025-09-15 23:59:00,Amex,Unknown,850000.0,27,Payment,23
Success,2025-09-12 00:00:00,Amex,Tabriz,177050.0,70,Payment,0
Fail,2025-09-16 13:10:00,Master Card,Ahvaz,5000.0,62,Payment,13
Success,2025-09-27 14:11:00,Visa,Tabriz,-999999.0,32,Refund,14
Fail,2025-09-08 21:23:00,Visa,Tabriz,585954.0,8,Payment,21
Success,2025-09-28 11:11:00,Amex,Tehran,200000.0,85,Payment,11
Success,2025-09-14 11:11:00,Visa,Qom,333333.0,18,Payment,11
Fail,2025-09-25 06:30:00,Master Card,Tabriz,100.5,78,Payment,6
Success,2025-09-17 19:29:00,Visa,Tehran,850000.0,15,Payment,19
Fail,2025-09-29 09:00:00,Discover,Tabriz,120000.0,26,Payment,9
Success,2025-09-21 02:20:00,Discover,Tabriz,585954.0,53,Payment,2
Fail,2025-09-08 19:51:00,Master Card,Mashhad,200000.0,44,Payment,19
Success,2025-09-15 11:11:00,Master Card,Isfahan,200000.0,32,Payment,11
Fail,2025-09-27 07:08:00,Amex,Tehran,100.5,28,Payment,7
Fail,2025-09-14 22:27:00,Visa,Qom,0.0,39,Zero_Amount,22
Success,2025-09-18 02:20:00,Master Card,Ahvaz,1387769.0,32,Payment,2
Fail,2025-09-20 17:17:00,Visa,Qom,200000.0,77,Payment,17
Fail,2025-09-07 20:33:00,Visa,Tehran,1305967.0,79,Payment,20
Fail,2025-09-03 04:15:00,Discover,Tehran,9999999999.0,18,Payment,4
Success,2025-09-29 13:13:00,Amex,Karaj,1472823.0,70,Payment,13
Fail,2025-09-12 04:04:00,Visa,Mashhad,1578078.0,11,Payment,4
Success,2025-09-21 10:05:00,Visa,Mashhad,914465.0,32,Payment,10
Success,2025-09-24 08:08:00,Amex,Mashhad,100.5,20,Payment,8
Success,2025-09-28 02:30:00,Visa,Tabriz,100000.0,98,Payment,2
Success,2025-09-26 21:23:00,Visa,Tabriz,1768588.0,40,Payment,21
Success,2025-09-03 10:05:00,Master Card,Shiraz,976246.0,8,Payment,10
Success,2025-09-20 21:21:00,Master Card,Tehran,-5000.0,35,Refund,21
Fail,2025-09-14 13:13:00,Visa,Qom,123456.0,69,Payment,13
Success,2025-09-15 13:13:00,Amex,Karaj,-1.0,100,Refund,13
Success,2025-09-25 08:08:00,Master Card,Isfahan,120000.0,78,Payment,8
Fail,2025-09-30 19:51:00,Discover,Tabriz,914465.0,21,Payment,19
Fail,2025-09-14 15:45:00,Discover,Tabriz,850000.0,24,Payment,15
Fail,2025-09-07 04:04:00,Amex,Tehran,914282.0,17,Payment,4
